fecha,tipo,nota,von_wobeser_es,von_wobeser_es_url,von_wobeser_en,von_wobeser_en_url,replit_es,replit_es_url,replit_en,replit_en_url,comparacion,estado_enlaces,enlaces_rotos,contenido_incompatible,referencia
2018-07,noticia,Las primeras disposiciones de carácter general de la Ley Fintech serán publicadas en septiembre,si,https://www.vonwobeser.com/index.php/publicacion?p_id=965,si,https://www.vonwobeser.com/index.php/publication?p_id=964,si,https://webpage-von-wobeser-2026.replit.app/news/the-first-general-provisions-of-the-fintech-law-will-be-published-in-september,si,https://webpage-von-wobeser-2026.replit.app/news/the-first-general-provisions-of-the-fintech-law-will-be-published-in-september?lang=en,En ambas,OK,0,0,p_id ES 965 | p_id EN 964
2018-07,noticia,LACCA- Claus von Wobeser- Abogados llaman a AMLO a elaborar una estrategia para combatir la corrupción,si,https://www.vonwobeser.com/index.php/publicacion?p_id=967,si,https://www.vonwobeser.com/index.php/publication?p_id=966,si,https://webpage-von-wobeser-2026.replit.app/news/lacca-claus-von-wobeser-lawyers-call-on-amlo-to-outline-anti-corruption-strategy,si,https://webpage-von-wobeser-2026.replit.app/news/lacca-claus-von-wobeser-lawyers-call-on-amlo-to-outline-anti-corruption-strategy?lang=en,En ambas,OK,0,0,p_id ES 967 | p_id EN 966
2018-07,noticia,Forbes- Diego Sierra- Especial de Abogados: Cómo atacar la corrupción,si,https://www.vonwobeser.com/index.php/publicacion?p_id=959,si,https://www.vonwobeser.com/index.php/publication?p_id=958,si,https://webpage-von-wobeser-2026.replit.app/news/forbes-diego-sierra-lawyers-special-how-to-combat-corruption,si,https://webpage-von-wobeser-2026.replit.app/news/forbes-diego-sierra-lawyers-special-how-to-combat-corruption?lang=en,En ambas,OK,0,0,p_id ES 959 | p_id EN 958
2018-07,articulo,Diego Sierra y Pablo Fautsch- Getting the Deal Through- Legal Privilege & Professional Secrecy 2018: Mexico Chapter,si,https://www.vonwobeser.com/index.php/publicacion?p_id=975,si,https://www.vonwobeser.com/index.php/publication?p_id=974,si,https://webpage-von-wobeser-2026.replit.app/news/diego-sierra-y-pablo-fautsch-getting-the-deal-through-legal-privilege-profession,si,https://webpage-von-wobeser-2026.replit.app/news/diego-sierra-pablo-fautsch-getting-the-deal-through-legal-privilege-professional?lang=en,En ambas,OK,0,0,p_id ES 975 | p_id EN 974
2018-06,noticia,Reforma exige publicación de los socios y accionistas de las sociedades de responsabilidad limitada y sociedades anónimas en México,si,https://www.vonwobeser.com/index.php/publicacion?p_id=951,si,https://www.vonwobeser.com/index.php/publication?p_id=952,si,https://webpage-von-wobeser-2026.replit.app/news/amendment-requires-publication-of-partners-and-shareholders-of-limited-liability,si,https://webpage-von-wobeser-2026.replit.app/news/amendment-requires-publication-of-partners-and-shareholders-of-limited-liability?lang=en,En ambas,OK,0,0,p_id ES 951 | p_id EN 952
2018-06,noticia,México elimina ciertas preferencias arancelarias bajo el TLCAN e incrementa los aranceles a diversos productos originarios de Estados Unidos de América,si,https://www.vonwobeser.com/index.php/publicacion?p_id=934,si,https://www.vonwobeser.com/index.php/publication?p_id=933,si,https://webpage-von-wobeser-2026.replit.app/news/mexico-elimina-ciertas-preferencias-arancelarias-bajo-el-tlcan-e-incrementa-los-,si,https://webpage-von-wobeser-2026.replit.app/news/mexico-eliminates-certain-tariff-preferences-under-nafta-and-increases-tariffs-o?lang=en,En ambas,OK,0,0,p_id ES 934 | p_id EN 933
2018-06,noticia,México anuncia la imposición de aranceles de represalia a diversos productos originarios de Estados Unidos de América,si,https://www.vonwobeser.com/index.php/publicacion?p_id=930,si,https://www.vonwobeser.com/index.php/publication?p_id=929,si,https://webpage-von-wobeser-2026.replit.app/news/mexico-anuncia-la-imposicion-de-aranceles-de-represalia-a-diversos-productos-ori,si,https://webpage-von-wobeser-2026.replit.app/news/mexico-announces-imposition-of-retaliatory-tariffs-on-various-products-originati?lang=en,En ambas,Roto: 2,2,0,p_id ES 930 | p_id EN 929
2018-06,noticia,Modificaciones a la Ley Aduanera y creación de la figura de la “Agencia Aduanal”,si,https://www.vonwobeser.com/index.php/publicacion?p_id=957,si,https://www.vonwobeser.com/index.php/publication?p_id=956,si,https://webpage-von-wobeser-2026.replit.app/news/amendments-to-the-customs-law-and-creation-of-the-customs-agency,si,https://webpage-von-wobeser-2026.replit.app/news/amendments-to-the-customs-law-and-creation-of-the-customs-agency?lang=en,En ambas,OK,0,0,p_id ES 957 | p_id EN 956
2018-06,noticia,Lex Latin- Edmond Grieger y Ariel Garfio- Von Wobeser asesora a Faurecia en contrato de energías limpias,si,https://www.vonwobeser.com/index.php/publicacion?p_id=945,si,https://www.vonwobeser.com/index.php/publication?p_id=946,si,https://webpage-von-wobeser-2026.replit.app/news/lex-latin-edmond-grieger-y-ariel-garfio-von-wobeser-asesora-a-faurecia-en-contra,si,https://webpage-von-wobeser-2026.replit.app/news/lex-latin-edmond-grieger-ariel-garfio-von-wobeser-advised-faurecia-regarding-a-c?lang=en,En ambas,OK,0,0,p_id ES 945 | p_id EN 946
2018-06,noticia,Lex Latin- Edmond Grieger y Ariel Garfio- Invenergy vende electricidad al Cenace con asesoría de Von Wobeser,si,https://www.vonwobeser.com/index.php/publicacion?p_id=941,si,https://www.vonwobeser.com/index.php/publication?p_id=942,si,https://webpage-von-wobeser-2026.replit.app/news/lex-latin-edmond-grieger-y-ariel-garfio-invenergy-vende-electricidad-al-cenace-c,si,https://webpage-von-wobeser-2026.replit.app/news/lex-latin-edmond-grieger-ariel-garfio-invenergy-sells-electricity-to-the-mexican?lang=en,En ambas,OK,0,0,p_id ES 941 | p_id EN 942
2018-06,noticia,Latin Lawyer- Fernando Carreño- Comentan especialistas que México podría desechar los lineamientos de alianzas estratégicas en relación a competencia económica,si,https://www.vonwobeser.com/index.php/publicacion?p_id=950,si,https://www.vonwobeser.com/index.php/publication?p_id=949,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-fernando-carreno-comentan-especialistas-que-mexico-podria-desechar-,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-fernando-carreno-mexico-could-scrap-jv-competition-guidelines-obser?lang=en,En ambas,OK,0,0,p_id ES 950 | p_id EN 949
2018-06,noticia,La SEMARNAT expide la nueva Ley General de Desarrollo Forestal Sustentable,si,https://www.vonwobeser.com/index.php/publicacion?p_id=938,si,https://www.vonwobeser.com/index.php/publication?p_id=937,si,https://webpage-von-wobeser-2026.replit.app/news/la-semarnat-expide-la-nueva-ley-general-de-desarrollo-forestal-sustentable,si,https://webpage-von-wobeser-2026.replit.app/news/the-semarnat-issues-the-new-general-sustainable-forestry-development-law?lang=en,En ambas,OK,0,0,p_id ES 938 | p_id EN 937
2018-06,noticia,Global Competition Review- Fernando Carreño- Bayer/Monsanto recibe luz verde,si,https://www.vonwobeser.com/index.php/publicacion?p_id=936,si,https://www.vonwobeser.com/index.php/publication?p_id=935,si,https://webpage-von-wobeser-2026.replit.app/news/global-competition-review-fernando-carreno-bayer-monsanto-recibe-luz-verde,si,https://webpage-von-wobeser-2026.replit.app/news/global-competition-review-fernando-carreno-bayer-monsanto-given-final-greenlight?lang=en,En ambas,OK,0,0,p_id ES 936 | p_id EN 935
2018-05,noticia,Reglamento General de Protección de Datos (RGDP),si,https://www.vonwobeser.com/index.php/publicacion?p_id=913,si,https://www.vonwobeser.com/index.php/publication?p_id=914,si,https://webpage-von-wobeser-2026.replit.app/news/reglamento-general-de-proteccion-de-datos-rgdp,si,https://webpage-von-wobeser-2026.replit.app/news/general-data-protection-regulation-gdpr?lang=en,En ambas,OK,0,0,p_id ES 913 | p_id EN 914
2018-05,noticia,México aprueba el “Acuerdo Global y Progresivo para la Asociación Transpacífico”,si,https://www.vonwobeser.com/index.php/publicacion?p_id=912,si,https://www.vonwobeser.com/index.php/publication?p_id=911,si,https://webpage-von-wobeser-2026.replit.app/news/mexico-aprueba-el-acuerdo-global-y-progresivo-para-la-asociacion-transpacifico,si,https://webpage-von-wobeser-2026.replit.app/news/mexico-approves-the-comprehensive-and-progressive-agreement-for-trans-pacific-pa?lang=en,En ambas,OK,0,0,p_id ES 912 | p_id EN 911
2018-05,noticia,Latin Lawyer- Fernando Carreño- El programa de lenidad de México como amenaza a la competencia económica,si,https://www.vonwobeser.com/index.php/publicacion?p_id=928,si,https://www.vonwobeser.com/index.php/publication?p_id=927,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-fernando-carreno-el-programa-de-lenidad-de-mexico-como-amenaza-a-la,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-fernando-carreno-mexico-anticorruption-leniency-programme-could-thr?lang=en,En ambas,OK,0,0,p_id ES 928 | p_id EN 927
2018-05,noticia,Evento: LCIA in Mexico - Introduction and Discussion Panel,si,https://www.vonwobeser.com/index.php/publicacion?p_id=924,si,https://www.vonwobeser.com/index.php/publication?p_id=923,si,https://webpage-von-wobeser-2026.replit.app/news/evento-lcia-in-mexico-introduction-and-discussion-panel,si,https://webpage-von-wobeser-2026.replit.app/news/event-lcia-in-mexico-introduction-and-discussion-panel?lang=en,En ambas,OK,0,0,p_id ES 924 | p_id EN 923
2018-04,articulo,Silverio Sandate- Globe Law and Business- Instituciones Educativas: Capítulo de México,si,https://www.vonwobeser.com/index.php/publicacion?p_id=955,si,https://www.vonwobeser.com/index.php/publication?p_id=954,si,https://webpage-von-wobeser-2026.replit.app/news/silverio-sandate-globe-law-and-business-instituciones-educativas-capitulo-de-mex,si,https://webpage-von-wobeser-2026.replit.app/news/silverio-sandate-globe-law-and-business-educational-institutions-mexico-chapter?lang=en,En ambas,OK,0,0,p_id ES 955 | p_id EN 954
2018-04,noticia,Pablo Jiménez – Reforma – Agua Capital: por un México con Agua,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1577,si,https://www.vonwobeser.com/index.php/publication?p_id=1576,si,https://webpage-von-wobeser-2026.replit.app/news/pablo-jimenez-reforma-agua-capital-por-un-mexico-con-agua,si,https://webpage-von-wobeser-2026.replit.app/news/pablo-jimenez-reforma-agua-capital-for-a-mexico-with-water?lang=en,En ambas,OK,0,0,p_id ES 1577 | p_id EN 1576
2018-04,noticia,"Fernando Carreño, es reconocido “Abogado del año - con menos de 40 años” por Global Competition Review (GCR)",si,https://www.vonwobeser.com/index.php/publicacion?p_id=944,si,https://www.vonwobeser.com/index.php/publication?p_id=943,si,https://webpage-von-wobeser-2026.replit.app/news/fernando-carreno-es-reconocido-abogado-del-ano-con-menos-de-40-anos-por-global-c,si,https://webpage-von-wobeser-2026.replit.app/news/fernando-carreno-awarded-lawyer-of-the-year-under-40-by-global-competition-revie?lang=en,En ambas,OK,0,0,p_id ES 944 | p_id EN 943
2018-04,articulo,Andrés Nieto- The Private Equity Review 7th Edition- Invirtiendo: Capítulo sobre México,si,https://www.vonwobeser.com/index.php/publicacion?p_id=916,si,https://www.vonwobeser.com/index.php/publication?p_id=915,si,https://webpage-von-wobeser-2026.replit.app/news/andres-nieto-the-private-equity-review-7th-edition-invirtiendo-capitulo-sobre-me,si,https://webpage-von-wobeser-2026.replit.app/news/andres-nieto-the-private-equity-review-7th-edition-investing-mexico-chapter?lang=en,En ambas,OK,0,0,p_id ES 916 | p_id EN 915
2018-03,noticia,La Comisión Federal de Electricidad publicó las bases de la licitación para la primer línea de transmisión en corriente directa.,si,https://www.vonwobeser.com/index.php/publicacion?p_id=902,si,https://www.vonwobeser.com/index.php/publication?p_id=901,si,https://webpage-von-wobeser-2026.replit.app/news/la-comision-federal-de-electricidad-publico-las-bases-de-la-licitacion-para-la-p,si,https://webpage-von-wobeser-2026.replit.app/news/the-federal-electricity-commission-published-the-bidding-terms-for-the-first-dir?lang=en,En ambas,OK,0,0,p_id ES 902 | p_id EN 901
2018-03,noticia,Firma del “Acuerdo Global y Progresivo para la Asociación Transpacífico”,si,https://www.vonwobeser.com/index.php/publicacion?p_id=908,si,https://www.vonwobeser.com/index.php/publication?p_id=907,si,https://webpage-von-wobeser-2026.replit.app/news/firma-del-acuerdo-global-y-progresivo-para-la-asociacion-transpacifico,si,https://webpage-von-wobeser-2026.replit.app/news/signing-of-the-comprehensive-and-progressive-agreement-for-trans-pacific-partner?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 908 | p_id EN 907
2018-03,noticia,Aprobación de la Ley Fintech mexicana,si,https://www.vonwobeser.com/index.php/publicacion?p_id=904,si,https://www.vonwobeser.com/index.php/publication?p_id=903,si,https://webpage-von-wobeser-2026.replit.app/news/aprobacion-de-la-ley-fintech-mexicana,si,https://webpage-von-wobeser-2026.replit.app/news/approval-of-the-mexican-fintech-act?lang=en,En ambas,OK,0,0,p_id ES 904 | p_id EN 903
2018-02,noticia,Necesidad de optimizar programas de compliance a la luz de la iniciativa de reforma del artículo 102 Constitucional.,si,https://www.vonwobeser.com/index.php/publicacion?p_id=900,si,https://www.vonwobeser.com/index.php/publication?p_id=899,si,https://webpage-von-wobeser-2026.replit.app/news/necesidad-de-optimizar-programas-de-compliance-a-la-luz-de-la-iniciativa-de-refo,si,https://webpage-von-wobeser-2026.replit.app/news/companies-in-mexico-should-enhance-their-compliance-programs-in-light-of-the-cri?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 900 | p_id EN 899
2018-02,noticia,Latin Lawyer- Despachos mexicanos promueven nuevos socios,si,https://www.vonwobeser.com/index.php/publicacion?p_id=886,si,https://www.vonwobeser.com/index.php/publication?p_id=885,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-despachos-mexicanos-promueven-nuevos-socios,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-mexican-firms-make-new-partners?lang=en,En ambas,OK,0,0,p_id ES 886 | p_id EN 885
2018-02,noticia,La Secretaría de Energía emite el manual para la interconexión de Centrales Eléctricas y conexión de Centros de Carga.,si,https://www.vonwobeser.com/index.php/publicacion?p_id=893,si,https://www.vonwobeser.com/index.php/publication?p_id=894,si,https://webpage-von-wobeser-2026.replit.app/news/la-secretaria-de-energia-emite-el-manual-para-la-interconexion-de-centrales-elec,si,https://webpage-von-wobeser-2026.replit.app/news/the-ministry-of-energy-issues-the-manual-for-the-interconnection-of-power-plants?lang=en,En ambas,OK,0,0,p_id ES 893 | p_id EN 894
2018-02,noticia,La Secretaría de Energía convoca a la licitación pública internacional para interconectar los sistemas eléctricos mexicanos.,si,https://www.vonwobeser.com/index.php/publicacion?p_id=897,si,https://www.vonwobeser.com/index.php/publication?p_id=898,si,https://webpage-von-wobeser-2026.replit.app/news/la-secretaria-de-energia-convoca-a-la-licitacion-publica-internacional-para-inte,si,https://webpage-von-wobeser-2026.replit.app/news/the-ministry-of-energy-calls-for-the-international-public-bid-for-the-interconne?lang=en,En ambas,OK,0,0,p_id ES 897 | p_id EN 898
2018-02,noticia,La Comisión Nacional de Hidrocarburos emite la convocatoria y bases de la segunda licitación de la ronda 3 para yacimientos terrestres.,si,https://www.vonwobeser.com/index.php/publicacion?p_id=889,si,https://www.vonwobeser.com/index.php/publication?p_id=890,si,https://webpage-von-wobeser-2026.replit.app/news/la-comision-nacional-de-hidrocarburos-emite-la-convocatoria-y-bases-de-la-segund,si,https://webpage-von-wobeser-2026.replit.app/news/the-national-hydrocarbons-commission-issues-call-and-rules-for-the-second-tender?lang=en,En ambas,OK,0,0,p_id ES 889 | p_id EN 890
2018-02,noticia,Iniciativa Ciudadana de reforma: Apartado A del Artículo 102° Constitucional a la luz de la responsabilidad penal de las personas morales,si,https://www.vonwobeser.com/index.php/publicacion?p_id=896,si,https://www.vonwobeser.com/index.php/publication?p_id=895,si,https://webpage-von-wobeser-2026.replit.app/news/iniciativa-ciudadana-de-reforma-apartado-a-del-articulo-102-constitucional-a-la-,si,https://webpage-von-wobeser-2026.replit.app/news/citizens-initiative-to-amend-section-a-of-article-102-of-the-mexican-constitutio?lang=en,En ambas,OK,0,0,p_id ES 896 | p_id EN 895
2018-02,noticia,"Fernando Carreño, nominado como “Abogado del año"" con menos de 40 años por Global Competition Review (GCR)",si,https://www.vonwobeser.com/index.php/publicacion?p_id=891,si,https://www.vonwobeser.com/index.php/publication?p_id=892,si,https://webpage-von-wobeser-2026.replit.app/news/fernando-carreno-nominado-como-abogado-del-ano-con-menos-de-40-anos-por-global-c,si,https://webpage-von-wobeser-2026.replit.app/news/fernando-carreno-nominated-as-lawyer-of-the-year-under-40-by-global-competition-?lang=en,En ambas,OK,0,0,p_id ES 891 | p_id EN 892
